Date,Title,URL,Authors,Sponsors,Class
2019-07-02T08:09+0000,Tracking local funding - a new project with JRF,https://odileeds.org/blog/2019-07-02-tracking-local-funding-a-new-project-with-jrf,aevans:Amy Evans;tforth:Thomas Forth,,c12-bg
2019-07-10T10:50+0000,ODI Leeds Summer Holiday Promotion,https://odileeds.org/blog/2019-07-10-odi-leeds-summer-promotion,bmullins:Beth Mullins,,c5-bg
2019-07-11T14:05+0000,Reflecting on the past 5 years - a few words from our founder,https://odileeds.org/blog/2019-07-11-reflecting-on-the-past-5-years-a-few-words-from-our-founder,pconnell:Paul Connell,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,c12-bg
2019-07-17T08:50+0000,Carbon Emissions: Where are they coming from?,https://odileeds.org/blog/2019-07-17-carbon-emissions-where-are-they-coming-from,plake:Patrick Lake,,c4-bg
2019-07-17T16:00+0000,Start up - Success Stories,https://odileeds.org/blog/2019-07-17-start-up-success-stories,bmullins:Beth Mullins,,c5-bg
2019-07-22T14:15+0000,#OpenGovTech,https://odileeds.org/blog/2019-07-22-opengovtech,pconnell:Paul Connell,,c12-bg
2019-07-23T15:25+0000,A refreshed approach to open data - how you can help,https://odileeds.org/blog/2019-07-23-a-refreshed-approach-to-open-data,aevans:Amy Evans,,c11-bg
2019-07-31T11:19+0000,Hack for Impact - Looking Back,https://odileeds.org/blog/2019-07-31-hack-for-impact-looking-back,plake:Patrick Lake,,c4-bg
2019-08-01T12:24+0000,Offices of Multiple Occupation,https://odileeds.org/blog/2019-08-01-offices-of-multiple-occupation,slowe:Stuart Lowe,,c6-bg
2019-08-05T09:35+0000,Business rates,https://odileeds.org/blog/2019-08-05-business-rates,slowe:Stuart Lowe,1;3;6,c6-bg
2019-08-12T15:05+0000,Yorkshire Water 'Natural Knowledge' dashboard,https://odileeds.org/blog/2019-08-12-yorkshire-water-s-natural-knowledge-dashboard,:Carol White:Matthew North:Fay Fletcher:Kirelle McManus:Daniel Murphy:Susan Hawkins:Hannah Jones,11,c98-bg
2019-08-14T13:06+0000,ODI Leeds becomes a Northern Powerhouse partner,https://odileeds.org/blog/2019-08-14-odi-leeds-becomes-a-northern-powerhouse-partner,aevans:Amy Evans,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,c11-bg
2019-08-19T15:15+0000,Your #OpenGovTech Stories,https://odileeds.org/blog/2019-08-19-your-opengovtech-stories,pconnell:Paul Connell,1;2;3;6;11;16;13;9,c12-bg
2019-08-23T09:11+0000,An open data strategy that improves health,https://odileeds.org/blog/2019-08-23-an-open-data-strategy-that-improves-health-and-wellbeing,aevans:Amy Evans,13,c11-bg
2019-09-04T09:40+0000,Re-opening the bins,https://odileeds.org/blog/2019-09-04-reopening-the-bins,slowe:Stuart Lowe,1,c6-bg
2019-09-05T16:10+0000,Free coworking for those improving climate crisis,https://odileeds.org/blog/2019-09-05-free-coworking-for-those-improving-the-climate-crisis,bmullins:Beth Mullins,,c5-bg
2019-09-11T14:40+0000,Our eco ethos,https://odileeds.org/blog/2019-09-11-our-eco-ethos,:Louis Connell,,c14-bg
2019-09-12T15:55+0000,A manifesto for open government - #OpenGovTech,https://odileeds.org/blog/2019-09-12-a-manifesto-for-open-government-the-opengovtech-launch,aevans:Amy Evans,1;2;3;6,c11-bg
2019-09-26T11:35+0000,Building data standards for future energy systems,https://odileeds.org/blog/2019-09-26-building-data-standards-for-future-energy-systems,aevans:Amy Evans,16;6;1;3,c11-bg
2019-09-26T14:00+0000,Funding for local growth,https://odileeds.org/blog/2019-09-26-funding-for-local-growth,tforth:Thomas Forth,,c13-bg
2019-10-02T10:00+0000,FutureGov become a sponsor of ODI Leeds,https://odileeds.org/blog/2019-10-02-futuregov-become-a-sponsor-of-odi-leeds,aevans:Amy Evans,17,c11-bg
2019-10-02T13:55+0000,Hack For Impact - what happens next?,https://odileeds.org/blog/2019-10-02-hack-for-impact-what-happens-next-,plake:Patrick Lake,11,c4-bg
2019-11-07T11:46+0000,Join forces and fix the climate at #PlanetData,https://odileeds.org/blog/2019-11-07-join-forces-and-fix-the-climate-at-planetdata,aevans:Amy Evans,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,c11-bg
2019-11-27T12:00+0000,Building electricity network geography,https://odileeds.org/blog/2019-11-27-building-electricity-distribution-geography,slowe:Stuart Lowe;plake:Patrick Lake,16,c5-bg
2019-12-09T10:18+0000,Visualising Future Energy Scenarios,https://odileeds.org/blog/2019-12-09-visualising-future-energy-scenarios,slowe:Stuart Lowe;plake:Patrick Lake,16,c5-bg
2019-12-17T16:35+0000,Northern Gas Networks is a brand new sponsor of ODI Leeds,https://odileeds.org/blog/2019-12-17-northern-gas-networks-is-a-brand-new-sponsor-of-odi-leeds,aevans:Amy Evans,,c11-bg
2019-12-17T15:40+0000,The start of something big - #PlanetData summary,https://odileeds.org/blog/2019-12-17-the-start-of-something-big-planetdata-summary,aevans:Amy Evans,1;2;3;4;5;6;7;8;9;10;11;13;12;14;15;16;17,c11-bg
2019-12-18T16:55+0000,Flight Emissions - Who's keeping track?,https://odileeds.org/blog/2019-12-18-flight-emissions-whos-keeping-track,plake:Patrick Lake,,c4-bg
2020-01-02T10:50+0000,Data and bus franchising in Greater Manchester,https://odileeds.org/blog/2020-01-02-data-and-bus-franchising-in-greater-manchester,tforth:Thomas Forth,,c13-bg
2020-01-08T12:30+0000,"New year, new sponsor - NHSX becomes the newest sponsor",https://odileeds.org/blog/2020-01-08-new-year-new-sponsor-nhsx-becomes-newest-sponsor,aevans:Amy Evans,18,c11-bg
2020-01-14T14:35+0000,Can the NHS learn from how other health systems use open data?,https://odileeds.org/blog/2020-01-14-can-the-nhs-learn-from-how-other-health-systems-use-open-data,:Dr Keith Gomes Pinto,13,c14-bg
2020-02-06T12:02+0000,Chris Skidmore visits ODI Leeds on UK innovation tour,https://odileeds.org/blog/2020-02-06-chris-skidmore-visits-odi-leeds-on-innovation-tour-of-uk,aevans:Amy Evans;pconnell:Paul Connell,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,c11-bg
2020-02-24T14:45+0000,The #OpenDataSavesLives launch sessions - what next?,https://odileeds.org/blog/2020-02-24-the-opendatasaveslives-launch-sessions-what-next-,aevans:Amy Evans,1;3;6;13;18,c11-bg
2020-02-28T16:29+0000,Cycle traffic growth,https://odileeds.org/blog/2020-02-28-cycle-traffic-growth,slowe:Stuart Lowe,1;2;3;6,c6-bg
2020-02-28T15:37+0000,Eating your own dog food,https://odileeds.org/blog/2020-02-28-eating-your-own-dog-food,slowe:Stuart Lowe,,c6-bg
2020-02-28T15:24+0000,No more reports,https://odileeds.org/blog/2020-02-28-no-more-reports,aevans:Amy Evans;slowe:Stuart Lowe,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,c8-bg
2020-03-03T11:45+0000,DFES - Interview with Mary Black,https://odileeds.org/blog/2020-03-03-dfes-interview-with-mary-black-northern-powergrid,aevans:Amy Evans,,c11-bg
2020-03-11T09:31+0000,Three new tools launched to track spending in the UK,https://odileeds.org/blog/2020-03-11-three-new-tools-launched-to-track-spending-in-the-uk,tforth:Thomas Forth,1;2;3;6;10;14;17,c13-bg
2020-03-17T11:15+0000,Coronavirus - COVID-19 Update,https://odileeds.org/blog/2020-03-17-coronavirus-covid-19-update,pconnell:Paul Connell,1;2;3;4;5;6;7;9;8;10;11;12;13;14;15;16;17;18;19;20,c12-bg
2020-03-17T14:20+0000,Launching our open data health blog,https://odileeds.org/blog/2020-03-17-launching-our-open-data-health-blog,:Alistair Bullward,18;13,c14-bg
2020-03-17T10:22+0000,Our commitment to you during the coronavirus outbreak,https://odileeds.org/blog/2020-03-17-our-commitment-to-you-during-the-coronavirus-outbreak,kconnell:Kathryn Connell,,c14-bg
2020-03-18T09:51+0000,The Hex Election,https://odileeds.org/blog/2020-03-18-the-hex-election,gdring:Giles Dring;slowe:Stuart Lowe,,c8-bg
2020-03-24T09:44+0000,Being Radically Open during the COVID-19 outbreak,https://odileeds.org/blog/2020-03-24-being-radically-open-during-the-covid19-outbreak,aevans:Amy Evans,1;2;3;6;13;18,c11-bg
2020-03-31T13:39+0000,We welcome Network Rail as the newest sponsor at ODI Leeds,https://odileeds.org/blog/2020-03-31-we-welcome-network-rail-as-the-newest-sponsor-at-odi-leeds,aevans:Amy Evans,20,c11-bg
2020-04-03T13:44+0000,Open Data Day 2020 - Mapping challenges galore,https://odileeds.org/blog/2020-04-03-open-data-day-2020-mapping-challenges-galore,aevans:Amy Evans;slowe:Stuart Lowe;plake:Patrick Lake;gdring:Giles Dring,1;2;3;6,c7-bg
2020-04-16T14:01+0000,Make it easy for people to get your data,https://odileeds.org/blog/2020-04-16-make-it-easy-for-people-to-get-your-data,aevans:Amy Evans;slowe:Stuart Lowe,1;3;2;6;11;14;16;19;18;13,c8-bg
2020-04-16T15:40+0000,ODI Leeds joins the EMER2GENT alliance focused on the post-pandemic world,https://odileeds.org/blog/2020-04-16-odi-leeds-joins-the-emer2gent-alliance-focused-on-the-post-pandemic-world,aevans:Amy Evans;pconnell:Paul Connell,1;2;3;5;6;7;8;9;10;11;13;14;16;17;18;19;20,c11-bg
2020-04-17T12:10+0000,Supporting the 'Breathing City' in Leeds,https://odileeds.org/blog/2020-04-17-supporting-the-breathing-city-in-leeds,aevans:Amy Evans,1,c11-bg
2020-04-22T13:50+0000,Making URIs Cool again,https://odileeds.org/blog/2020-04-22-making-uris-cool-again,gdring:Giles Dring,,c10-bg
2020-04-29T16:37+0000,Website carbon emissions,https://odileeds.org/blog/2020-04-29-website-carbon-emissions,slowe:Stuart Lowe,,c6-bg
2020-05-01T10:00+0000,COVID-19 - Update from ODI Leeds,https://odileeds.org/blog/2020-05-01-covid-19-update-from-odi-leeds,aevans:Amy Evans,1;2;3;5;4;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,c11-bg
2020-05-13T14:23+0000,ODI Leeds & The Emergent Alliance,https://odileeds.org/blog/2020-05-13-odi-leeds-the-emergent-alliance,pconnell:Paul Connell,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,c12-bg
2020-05-14T08:21+0000,#OpenDataSavesLives - reflection and moving forward,https://odileeds.org/blog/2020-05-14-open-data-saves-lives-reflection-and-moving-forward,aevans:Amy Evans;pconnell:Paul Connell,1;2;3;6;13;18,c11-bg
2020-05-15T14:15+0000,Developing open data in the face of a global pandemic,https://odileeds.org/blog/2020-05-15-developing-open-data-in-the-face-of-a-global-pandemic,:Alistair Bullward,13,c14-bg
2020-05-15T13:44+0000,Emergent Alliance - Creating an Open Catalogue of Data,https://odileeds.org/blog/2020-05-15-emergent-alliance-creating-an-open-catalogue-of-data,plake:Patrick Lake,,c4-bg
2020-05-15T09:50+0000,Our air quality hackathon returns - #AirHack2,https://odileeds.org/blog/2020-05-15-our-air-quality-hackathon-returns-airhack2,:Sydney Simpson,3,c14-bg
2020-05-19T12:51+0000,#PlanetData2 - continuing the climate conversation,https://odileeds.org/blog/2020-05-19-planetdata2-continuing-the-climate-conversation,aevans:Amy Evans,1,c11-bg
2020-05-20T10:36+0000,Data Mill North 2.0,https://odileeds.org/blog/2020-05-20-data-mill-north-2,slowe:Stuart Lowe;plake:Patrick Lake;aevans:Amy Evans,1;2;3;6;11;10;13;14;16;17;18;19;20,c7-bg
2020-06-10T15:10+0000,Geography - battle lines are drawn,https://odileeds.org/blog/2020-06-10-geography-battle-lines-are-drawn,aevans:Amy Evans;plake:Patrick Lake,1;2;3;6;13;18,c7-bg
2020-06-16T12:53+0000,Local data for local places can help save lives,https://odileeds.org/blog/2020-06-16-local-data-for-local-places-can-help-save-lives,:Peter Wells,1;2;3;6;17;18;13,c14-bg
2020-06-17T15:12+0000,Understanding coastal communities,https://odileeds.org/blog/2020-06-17-understanding-coastal-communities,aevans:Amy Evans,,c11-bg
2020-07-08T13:52+0000,Bystanders guilt - volunteering during the pandemic,https://odileeds.org/blog/2020-07-08-bystanders-guilt-volunteering-during-the-pandemic,:Emmy Hoyes,,c2-bg
2020-07-16T11:23+0000,ODI Leeds wins funding to boost and support crucial #OpenDataSavesLives work,https://odileeds.org/blog/2020-07-16-odi-leeds-wins-funding-to-boost-and-support-crucial-opendatasaveslives-work,aevans:Amy Evans,1;2;3;5;6;8;10;12;13;15;17;17;18,c11-bg
2020-07-17T14:56+0000,Six months of binnovation in Leeds.,https://odileeds.org/blog/2020-07-17-six-months-of-binnovation-in-leeds-,tforth:Thomas Forth,,c13-bg
2020-07-22T16:24+0000,Northernlands 2 - summary and what happens next,https://odileeds.org/blog/2020-07-22-northernlands-2-summary-and-what-happens-next,aevans:Amy Evans,,c11-bg
2020-07-24T11:05+0000,"Standards, citizens, and sensors - the Air Hack 2 warm up session summary",https://odileeds.org/blog/2020-07-24-standards-citizens-and-sensors-the-air-hack-2-warm-up-session-summary,aevans:Amy Evans,1;3;6;9,c11-bg
2020-07-31T16:30+0000,Every bin in the world,https://odileeds.org/blog/2020-07-31-every-bin-in-the-world,slowe:Stuart Lowe;tforth:Thomas Forth,1;3;6,c9-bg
2020-08-05T17:35+0000,#OpenDataSavesLives - moving forward,https://odileeds.org/blog/2020-08-05-open-data-saves-lives-moving-forward,aevans:Amy Evans,13;18,c11-bg
2020-08-18T13:09+0000,Is the UK coast poor?,https://odileeds.org/blog/2020-08-18-is-the-uk-coast-poor-,tforth:Thomas Forth,,c13-bg
2020-08-28T06:00+0000,Best Bin Placement: using open data to optimise public bin placement in Leeds.,https://odileeds.org/blog/2020-08-28-best-bin-placement-,tforth:Thomas Forth,,c13-bg
2020-09-11T18:00+0000,Diversity Explorer 2.0,https://odileeds.org/blog/2020-09-11-Diversity2point0-,tforth:Thomas Forth,,c13-bg
2020-09-15T14:16+0000,Innovating with data to make a difference,https://odileeds.org/blog/2020-09-15-innovating-with-data-to-make-a-difference,pconnell:Paul Connell;kconnell:Kathryn Connell,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,c13-bg
2020-09-17T09:14+0000,ODI Leeds and Icebreaker One - Partner on Project Cygnus,https://odileeds.org/blog/2020-09-17-odi-leeds-and-icebreaker-one-partner-on-project-cygnus,oocheche:Ojoyi Ocheche;pconnell:Paul Connell;plake:Patrick Lake,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;17;16;18;19;20,c5-bg
2020-09-22T05:00+0000,How long is the coast? How many dimensions does it have?,https://odileeds.org/blog/2020-09-22-is-the-coast-poor-,tforth:Thomas Forth,,c13-bg
2020-10-07T12:55+0000,How has COVID-19 affected education?,https://odileeds.org/blog/2020-10-07-how-has-covid-19-affected-education,gdring:Giles Dring,,c10-bg
2020-10-07T09:34+0000,Vacancy - Data and Innovation Consultant,https://odileeds.org/blog/2020-10-07-vacancy-data-and-innovation-consultant,aevans:Amy Evans,,c11-bg
2020-10-07T12:51+0000,Vacancy - Sponsorship Delivery Manager,https://odileeds.org/blog/2020-10-07-vacancy-sponsorship-delivery-manager,pconnell:Paul Connell,,c12-bg
2020-10-09T16:30+0000,Project Cygnus - Starting with the Data,https://odileeds.org/blog/2020-10-09-project-cygnus-starting-with-the-data,plake:Patrick Lake,,c4-bg
2020-10-15T09:50+0000,Working towards a Radically Open Recovery,https://odileeds.org/blog/2020-10-15-working-towards-a-radically-open-recovery,aevans:Amy Evans,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,c11-bg
2020-11-03T17:09+0000,Helping those on Free School Meals during half-term,https://odileeds.org/blog/2020-11-03-helping-those-on-free-school-meals-during-half-term,slowe:Stuart Lowe,1;3;6;18,c6-bg
2020-11-05T17:29+0000,Project Cygnus - exploring energy efficiency in housing,https://odileeds.org/blog/2020-11-05-project-cygnus-exploring-energy-efficiency-in-housing,pconnell:Paul Connell;aevans:Amy Evans,1;2;3;6;5;9;11;13;14;16;18;17;19;20,c11-bg
2020-11-13T17:55+0000,"Project Cygnus - Old house, cold house?",https://odileeds.org/blog/2020-11-13-project-cygnus-old-house-cold-house-,aevans:Amy Evans;plake:Patrick Lake,1;2;3;6;5;9;11;13;14;16;18;17;19;20,c7-bg
2020-11-18T09:25+0000,Radically Open Recovery - next session confirmed,https://odileeds.org/blog/2020-11-18-radically-open-recovery-next-session-confirmed,aevans:Amy Evans,18,c11-bg
2020-11-19T16:57+0000,OpenDataSavesLives - more sessions and a new home,https://odileeds.org/blog/2020-11-19-opendatasaveslives-more-sessions-and-a-new-home,aevans:Amy Evans,18,c11-bg
2020-11-25T18:38+0000,Local Authority Covid-19 Dashboard,https://odileeds.org/blog/2020-11-25-local-authority-covid-19-dashboard,slowe:Stuart Lowe;plake:Patrick Lake,1;3;6;18,c5-bg
2020-11-27T14:45+0000,ODI Leeds' response to the National Data Strategy,https://odileeds.org/blog/2020-11-27-odi-leeds-response-to-the-national-data-strategy,tforth:Thomas Forth;pconnell:Paul Connell,1;2;3;6;5;9;11;13;14;16;18;17;19;20,c12-bg
2020-11-27T13:25+0000,Project Cygnus - Energy (under)Performance Certificates,https://odileeds.org/blog/2020-11-27-project-cygnus-energy-under-performance-certificates,aevans:Amy Evans;sschmidt:Susanne Schmidt;plake:Patrick Lake,1;2;3;6;5;9;11;13;14;16;18;17;19;20,c5-bg
2020-12-03T18:29+0000,Project Cygnus - I EPC what you did there,https://odileeds.org/blog/2020-12-03-project-cygnus-i-epc-what-you-did-there,plake:Patrick Lake;sschmidt:Susanne Schmidt,1;2;3;6;5;9;11;13;14;16;18;17;19;20,c3-bg
2020-12-15T14:12+0000,Privacy-first web analytics,https://odileeds.org/blog/2020-12-15-privacy-first-web-analytics,slowe:Stuart Lowe;gdring:Giles Dring,,c8-bg
2020-12-15T14:01+0000,Setting the stage for Information Datanomics,https://odileeds.org/blog/2020-12-15-setting-the-stage-for-information-datanomics,:Joss Sessions,,c14-bg
2020-12-18T10:02+0000,Can a diversity dashboard be made for Leeds?,https://odileeds.org/blog/2020-12-18-can-a-diversity-dashboard-be-made-for-leeds-,aevans:Amy Evans,11;1;2;3;6,c11-bg
2021-01-05T14:30+0000,EPC you later!,https://odileeds.org/blog/2021-01-05-epc-you-later-,plake:Patrick Lake;sschmidt:Susanne Schmidt,1;3;2;6,c3-bg
2021-01-08T15:15+0000,The ODI Leeds Dashboard - tracing everything we do,https://odileeds.org/blog/2021-01-08-the-odi-leeds-dashboard-tracing-everything-we-do,aevans:Amy Evans,,c11-bg
2021-01-13T14:50+0000,Open Data Saves Lives - Thinking out loud,https://odileeds.org/blog/2021-01-13--opendatasaveslives-thinking-out-loud,pconnell:Paul Connell,13;5;26;9;1;2;3;6;11;14;18;17,c12-bg
2021-01-15T10:20+0000,Announcing Northernlands 3 - Save the date!,https://odileeds.org/blog/2021-01-15-announcing-northernlands-3-save-the-date-,aevans:Amy Evans,1;2;3;5;6;9;11;13;14;16;17;18;19;20,c11-bg
2021-01-19T14:56+0000,Improving privacy in our web analytics,https://odileeds.org/blog/2021-01-19-improving-privacy-in-our-web-analytics,slowe:Stuart Lowe;gdring:Giles Dring,,c8-bg
2021-01-19T07:00+0000,Quantifying regional inequality.,https://odileeds.org/blog/2021-01-19-regionalinequalityandtheeu,tforth:Thomas Forth,,c13-bg
2021-01-22T16:02+0000,EPC - lessons learned,https://odileeds.org/blog/2021-01-22-epc-lessons-learned,sschmidt:Susanne Schmidt;plake:Patrick Lake,,c3-bg
2021-02-02T11:04+0000,Helping the vulnerable in society - a collaborative approach,https://odileeds.org/blog/2021-02-02-helping-the-vulnerable-in-society-a-collaborative-approach,:Steven Dacre,19;1;2;3;6,c14-bg
2021-02-05T16:24+0000,Northernlands 3 - Registration is open,https://odileeds.org/blog/2021-02-05-northernlands-3-registration-is-open,aevans:Amy Evans,1;2;3;5;6;9;11;13;14;16;17;18;19;20,c11-bg
2021-02-23T14:41+0000,Covid-19 Visualisations,https://odileeds.org/blog/2021-02-23-covid-visualisations,slowe:Stuart Lowe,,c6-bg
2021-02-23T16:00+0000,Introducing Live@ODILeeds,https://odileeds.org/blog/2021-02-23-introducing-live-odileeds,kconnell:Kathryn Connell,,c14-bg
2021-03-04T13:49+0000,Innovate UK funding data,https://odileeds.org/blog/2021-03-04-innovate-uk-funding,dbillingsley:Daniel Billingsley,,c13-bg
2021-03-30T14:21+0000,Northernlands3 - Showcasing Live@ODILeeds,https://odileeds.org/blog/2021-03-30-northernlands3-showcasing-live-odileeds,gdurkan:Grace Durkan,,c13-bg
2021-03-30T14:53+0000,Northernlands3 - A recap,https://odileeds.org/blog/2021-03-30-northernlands3,sschmidt:Susanne Schmidt,2,c2-bg
2021-04-01T09:17+0000,Reviewing the ODSL Goldacre Review Special,https://odileeds.org/blog/2021-04-01-reviewing-the-odsl-goldacre-review-special,sschmidt:Susanne Schmidt;kconnell:Kathryn Connell,,c8-bg
2021-04-21T12:28+0000,Let's chat about open data publishing,https://odileeds.org/blog/2021-04-21-let-s-chat-about-open-data-publishing,sschmidt:Susanne Schmidt;slowe:Stuart Lowe,,c4-bg
2021-04-26T23:00+0000,Open transport planning and booze.,https://odileeds.org/blog/2021-04-26-opentransportplanningandbooze,tforth:Thomas Forth,,c13-bg
2021-05-07T15:53+0000,A look inside our toolbox,https://odileeds.org/blog/2021-05-07-a-look-inside-our-toolbox,sschmidt:Susanne Schmidt,,c2-bg
2021-05-20T12:27+0000,ODI Leeds Themes - Why we do what we do,https://odileeds.org/blog/2021-05-20-ODILeeds-themes,sschmidt:Susanne Schmidt,,c2-bg
2021-05-28T08:00+0000,Council website emissions,https://odileeds.org/blog/2021-05-28-council-website-emissions,slowe:Stuart Lowe,1;3;6;2,c6-bg
2021-06-01T09:12+0000,ODI Leeds and UK Power Networks team up on Open Data,https://odileeds.org/blog/2021-06-01-odileeds-and-uk-power-networks-team-up-on-open-data,:Matt Webb;mbrook:Michelle Brook;sschmidt:Susanne Schmidt,,c8-bg
2021-06-08T17:00+0000,Transport accessibility in North England.,https://odileeds.org/blog/2021-06-08-transportaccessibilityinnorthengland,tforth:Thomas Forth,,c13-bg
2021-06-10T10:36+0000,Simple SVG linecharts,https://odileeds.org/blog/2021-06-10-simple-linecharts,slowe:Stuart Lowe,,c6-bg
2021-06-16T15:56+0000,University homepage carbon emissions,https://odileeds.org/blog/2021-06-16-university-homepage-carbon-emissions,slowe:Stuart Lowe,,c6-bg
2021-06-17T11:43+0000,Mapping the data landscape of the UK - what should be included?,https://odileeds.org/blog/2021-06-17-mapping-the-data-landscape-of-the-uk-what-should-be-included-,aevans:Amy Evans,,c11-bg
2021-06-23T12:32+0000,#PlanetData4 - Save the date!,https://odileeds.org/blog/2021-06-23-planetdata4-save-the-date-,mbrook:Michelle Brook,,c1-bg
2021-06-30T10:05+0000,Introducing PoweredUp,https://odileeds.org/blog/2021-06-30-introducing-poweredup,mbrook:Michelle Brook,,c1-bg
2021-06-30T13:37+0000,Summer Update from ODI Leeds,https://odileeds.org/blog/2021-06-30-summer-update-from-odi-leeds,gdurkan:Grace Durkan,1;2;3;5;6;9;10;11;13;14;16;17;18;19;20,c13-bg
2021-07-01T13:46+0000,Mapping the UK Data Landscape - Working Out Loud,https://odileeds.org/blog/2021-07-01-mapping-the-uk-data-landscape-working-out-loud,kconnell:Kathryn Connell,,c14-bg
2021-07-02T11:40+0000,The Coders Guild join us as a new sponsor,https://odileeds.org/blog/2021-07-02-the-coders-guild-join-us-as-a-new-sponsor,aevans:Amy Evans,,c11-bg
2021-07-06T16:28+0000,What is Storm Overflow EDM Data?,https://odileeds.org/blog/2021-07-06-what-is-storm-overflow-edm-data-,:Claire Green,11,c2-bg
2021-07-08T12:01+0000,Mental health data sharing in post-pandemic health systems,https://odileeds.org/blog/2021-07-08-mental-health-data-sharing,amorpeth:Ali Morpeth,13,c3-bg
2021-07-16T09:55+0000,GPDPR (GP Data Sharing) - Outcomes from Session 28 of ODSL,https://odileeds.org/blog/2021-07-16-gpdpr-gp-data-sharing-outcomes-from-session-28-of-open-data-saves-lives,amorpeth:Ali Morpeth,,c3-bg
2021-07-16T09:45+0000,Open Data triage: Deciding which data can be safely released,https://odileeds.org/blog/2021-07-16-open-data-triage-which-can-be-safely-released,gdring:Giles Dring:Matt Webb,,c24-bg
2021-07-29T09:00+0000,NHS Digitals mental health data - overview,https://odileeds.org/blog/2021-07-29-nhs-digitals-mental-health-data-overview,amorpeth:Ali Morpeth,18;13,c3-bg
2021-08-03T11:22+0000,"Leeds, glass recycling and #binnovation",https://odileeds.org/blog/2021-08-03-rob-greenland-explains-binnovation-in-leeds,:Rob Greenland,,c2-bg
2021-08-05T10:40+0000,Stepping into Heat Street - UK Power Networks Decarbonisation Futures,https://odileeds.org/blog/2021-08-05-UKPN-Heat-Street,sschmidt:Susanne Schmidt,,c2-bg
2021-08-10T10:20+0000,Making a splash with the RiverData - Wharfe Unconference,https://odileeds.org/blog/2021-08-10-making-a-splash-with-the-riverdata-wharfe-unconference,sschmidt:Susanne Schmidt,11,c2-bg
2021-08-10T21:00+0000,Open modelling of the benefits of transport investment.,https://odileeds.org/blog/2021-08-10-nprtobradford,tforth:Thomas Forth,,c13-bg
2021-08-17T12:35+0000,Listing UK Government Organisations,https://odileeds.org/blog/2021-08-17-listing-uk-government-organisations,slowe:Stuart Lowe;plake:Patrick Lake,,c5-bg
2021-09-01T10:00+0000,September Newsletter,https://odileeds.org/blog/2021-09-01-september-newsletter,gdurkan:Grace Durkan,,c13-bg
2021-09-02T09:02+0000,Data Ethics: A starting point,https://odileeds.org/blog/2021-09-02-data-ethics-a-starting-point,jcheung:Jennifer Cheung,,c11-bg
2021-09-07T09:11+0000,Data Ethics: Project Check In,https://odileeds.org/blog/2021-09-07-data-ethics-project-kick-off,:Louis Connell,,c14-bg
2021-09-07T11:25+0000,Evolution of ODI Leeds,https://odileeds.org/blog/2021-09-07-evolution-of-odi-leeds,kconnell:Kathryn Connell;pconnell:Paul Connell;tforth:Thomas Forth,1;2;3;5;6;9;11;13;14;16;17;18;19;20;21,c13-bg
2021-09-08T16:39+0000,COVID & Demographics in Yorkshire,https://odileeds.org/blog/2021-09-08-covid-demographics,slowe:Stuart Lowe;sschmidt:Susanne Schmidt;gdring:Giles Dring,,c6-bg
2021-09-10T09:15+0000,Announcing our data partnership with Leeds Digital Festival,https://odileeds.org/blog/2021-09-10-leeds-digital-festival-data-partners,gdring:Giles Dring,,c10-bg
